timestamp           ,mean_bearing_1 ,std_bearing_1 ,max_bearing_1 ,min_bearing_1 ,is_failure
2004-02-16 13:02:39 ,-0.001948      ,     0.089603 ,        0.383 ,-0.493        ,N
2004-02-16 13:12:39 ,-0.002021      ,     0.089801 ,        0.498 ,-0.376        ,N
2004-02-16 13:22:39 ,-0.001556      ,     0.091393 ,        0.5   ,-0.444        ,N
2004-02-16 13:32:39 ,-0.002203      ,     0.091932 ,        0.383 ,-0.425        ,N
2004-02-16 13:42:39 ,-0.001816      ,     0.09038  ,        0.386 ,-0.381        ,N
2004-02-16 13:52:39 ,-0.001943      ,     0.091598 ,        0.449 ,-0.454        ,N
2004-02-16 14:02:39 ,-0.0017        ,     0.091427 ,        0.4   ,-0.449        ,N
2004-02-16 14:12:39 ,-0.002294      ,     0.090355 ,        0.476 ,-0.393        ,N
2004-02-16 14:22:39 ,-0.001754      ,     0.090995 ,        0.388 ,-0.391        ,N
2004-02-16 14:32:39 ,-0.00166       ,     0.0911   ,        0.496 ,-0.457        ,N
2004-02-16 14:42:39 ,-0.001758      ,     0.093148 ,        0.547 ,-0.447        ,N
2004-02-16 14:52:39 ,-0.001805      ,     0.091943 ,        0.447 ,-0.374        ,N
2004-02-16 15:02:39 ,-0.00207       ,     0.092181 ,        0.503 ,-0.488        ,N
2004-02-16 15:12:39 ,-0.002166      ,     0.091804 ,        0.371 ,-0.442        ,N
2004-02-16 15:22:39 ,-0.002323      ,     0.093382 ,        0.417 ,-0.5          ,N
2004-02-16 15:32:39 ,-0.001464      ,     0.093138 ,        0.447 ,-0.381        ,N
2004-02-16 15:42:39 ,-0.002004      ,     0.093591 ,        0.422 ,-0.503        ,N
2004-02-16 15:52:39 ,-0.002302      ,     0.094508 ,        0.371 ,-0.449        ,N
2004-02-16 16:02:39 ,-0.001807      ,     0.094865 ,        0.425 ,-0.413        ,N
2004-02-16 16:12:39 ,-0.002327      ,     0.095883 ,        0.498 ,-0.405        ,N
2004-02-16 16:22:39 ,-0.001824      ,     0.094519 ,        0.479 ,-0.466        ,N
2004-02-16 16:32:39 ,-0.002173      ,     0.094819 ,        0.452 ,-0.42         ,N
2004-02-16 16:42:39 ,-0.001735      ,     0.095583 ,        0.437 ,-0.452        ,N
2004-02-16 16:52:39 ,-0.001951      ,     0.096251 ,        0.43  ,-0.437        ,N
2004-02-16 17:02:39 ,-0.001877      ,     0.096275 ,        0.425 ,-0.391        ,N
2004-02-16 17:12:39 ,-0.001585      ,     0.094975 ,        0.508 ,-0.466        ,N
2004-02-16 17:22:39 ,-0.002325      ,     0.095492 ,        0.503 ,-0.464        ,N
2004-02-16 17:32:39 ,-0.001942      ,     0.094903 ,        0.461 ,-0.437        ,N
2004-02-16 17:42:39 ,-0.001762      ,     0.094266 ,        0.466 ,-0.479        ,N
2004-02-16 17:52:39 ,-0.002435      ,     0.093285 ,        0.493 ,-0.386        ,N
2004-02-16 18:02:39 ,-0.001749      ,     0.09845  ,        0.493 ,-0.552        ,N
2004-02-16 18:12:39 ,-0.001654      ,     0.095039 ,        0.42  ,-0.447        ,N
2004-02-16 18:22:39 ,-0.001448      ,     0.095579 ,        0.432 ,-0.427        ,N
2004-02-16 18:32:39 ,-0.001796      ,     0.096928 ,        0.493 ,-0.537        ,N
2004-02-16 18:42:39 ,-0.001845      ,     0.096494 ,        0.498 ,-0.513        ,N
2004-02-16 18:52:39 ,-0.002064      ,     0.096103 ,        0.427 ,-0.405        ,N
2004-02-16 19:02:39 ,-0.00232       ,     0.096125 ,        0.54  ,-0.42         ,N
2004-02-16 19:12:39 ,-0.002294      ,     0.095653 ,        0.435 ,-0.447        ,N
2004-02-16 19:22:39 ,-0.001649      ,     0.095871 ,        0.461 ,-0.422        ,N
2004-02-16 19:32:39 ,-0.002118      ,     0.093567 ,        0.432 ,-0.383        ,N
2004-02-16 19:42:39 ,-0.001924      ,     0.097782 ,        0.535 ,-0.542        ,N
2004-02-16 19:52:39 ,-0.002181      ,     0.097082 ,        0.491 ,-0.439        ,N
2004-02-16 20:02:39 ,-0.002069      ,     0.094069 ,        0.454 ,-0.417        ,N
2004-02-16 20:12:39 ,-0.002103      ,     0.096314 ,        0.557 ,-0.439        ,N
2004-02-16 20:22:39 ,-0.001822      ,     0.095875 ,        0.449 ,-0.51         ,N
2004-02-16 20:32:39 ,-0.002164      ,     0.097395 ,        0.552 ,-0.488        ,N
2004-02-16 20:42:39 ,-0.001725      ,     0.097644 ,        0.454 ,-0.442        ,N
2004-02-16 20:52:39 ,-0.001732      ,     0.094821 ,        0.493 ,-0.461        ,N
2004-02-16 21:02:39 ,-0.00202       ,     0.09749  ,        0.415 ,-0.479        ,N
2004-02-16 21:12:39 ,-0.001513      ,     0.098436 ,        0.457 ,-0.41         ,N
2004-02-16 21:22:39 ,-0.001765      ,     0.099404 ,        0.439 ,-0.432        ,N
2004-02-16 21:32:39 ,-0.001681      ,     0.098365 ,        0.493 ,-0.422        ,N
2004-02-16 21:42:39 ,-0.001857      ,     0.098034 ,        0.396 ,-0.413        ,N
2004-02-16 21:52:39 ,-0.001569      ,     0.097915 ,        0.476 ,-0.4          ,N
2004-02-16 22:02:39 ,-0.001627      ,     0.09726  ,        0.386 ,-0.491        ,N
2004-02-16 22:12:39 ,-0.001409      ,     0.098376 ,        0.464 ,-0.391        ,N
2004-02-16 22:22:39 ,-0.002264      ,     0.103769 ,        0.496 ,-0.488        ,N
2004-02-16 22:32:39 ,-0.001631      ,     0.106374 ,        0.496 ,-0.5          ,N
2004-02-16 22:42:39 ,-0.002165      ,     0.105006 ,        0.498 ,-0.457        ,N
2004-02-16 22:52:39 ,-0.001676      ,     0.105341 ,        0.51  ,-0.439        ,N
2004-02-16 23:02:39 ,-0.002089      ,     0.106256 ,        0.527 ,-0.52         ,N
2004-02-16 23:12:39 ,-0.00215       ,     0.10427  ,        0.435 ,-0.457        ,N
2004-02-16 23:22:39 ,-0.002224      ,     0.105835 ,        0.508 ,-0.491        ,N
2004-02-16 23:32:39 ,-0.001664      ,     0.106197 ,        0.461 ,-0.481        ,N
2004-02-16 23:42:39 ,-0.002244      ,     0.102991 ,        0.571 ,-0.449        ,N
2004-02-16 23:52:39 ,-0.001483      ,     0.105959 ,        0.493 ,-0.493        ,N
2004-02-17 00:02:39 ,-0.001466      ,     0.105949 ,        0.527 ,-0.53         ,N
2004-02-17 00:12:39 ,-0.00187       ,     0.104624 ,        0.474 ,-0.549        ,N
2004-02-17 00:22:39 ,-0.002233      ,     0.105618 ,        0.481 ,-0.488        ,N
2004-02-17 00:32:39 ,-0.001632      ,     0.104347 ,        0.496 ,-0.461        ,N
2004-02-17 00:42:39 ,-0.001872      ,     0.106611 ,        0.459 ,-0.505        ,N
2004-02-17 00:52:39 ,-0.001659      ,     0.106609 ,        0.486 ,-0.483        ,N
2004-02-17 01:02:39 ,-0.002352      ,     0.104676 ,        0.581 ,-0.635        ,N
2004-02-17 01:12:39 ,-0.001825      ,     0.104194 ,        0.491 ,-0.466        ,N
2004-02-17 01:22:39 ,-0.001895      ,     0.106106 ,        0.479 ,-0.527        ,N
2004-02-17 01:32:39 ,-0.001646      ,     0.106844 ,        0.479 ,-0.532        ,N
2004-02-17 01:42:39 ,-0.001406      ,     0.104831 ,        0.603 ,-0.442        ,N
2004-02-17 01:52:39 ,-0.001847      ,     0.103583 ,        0.474 ,-0.425        ,N
2004-02-17 02:02:39 ,-0.001705      ,     0.106147 ,        0.466 ,-0.559        ,N
2004-02-17 02:12:39 ,-0.002192      ,     0.106296 ,        0.491 ,-0.466        ,N
2004-02-17 02:22:39 ,-0.00165       ,     0.1049   ,        0.486 ,-0.435        ,N
2004-02-17 02:32:39 ,-0.002229      ,     0.10294  ,        0.483 ,-0.474        ,N
2004-02-17 02:42:39 ,-0.001762      ,     0.101988 ,        0.552 ,-0.552        ,N
2004-02-17 02:52:39 ,-0.002257      ,     0.104867 ,        0.442 ,-0.461        ,N
2004-02-17 03:02:39 ,-0.002388      ,     0.102811 ,        0.496 ,-0.481        ,N
2004-02-17 03:12:39 ,-0.002074      ,     0.104118 ,        0.53  ,-0.537        ,N
2004-02-17 03:22:39 ,-0.002402      ,     0.105244 ,        0.53  ,-0.522        ,N
2004-02-17 03:32:39 ,-0.001976      ,     0.105297 ,        0.508 ,-0.457        ,N
2004-02-17 03:42:39 ,-0.001994      ,     0.103195 ,        0.452 ,-0.425        ,N
2004-02-17 03:52:39 ,-0.00163       ,     0.10399  ,        0.459 ,-0.488        ,N
2004-02-17 04:02:39 ,-0.001727      ,     0.104786 ,        0.5   ,-0.469        ,N
2004-02-17 04:12:39 ,-0.002862      ,     0.10485  ,        0.525 ,-0.505        ,N
2004-02-17 04:22:39 ,-0.001458      ,     0.10447  ,        0.532 ,-0.525        ,N
2004-02-17 04:32:39 ,-0.002099      ,     0.105304 ,        0.537 ,-0.513        ,N
2004-02-17 04:42:39 ,-0.001746      ,     0.107093 ,        0.562 ,-0.508        ,N
2004-02-17 04:52:39 ,-0.001405      ,     0.107115 ,        0.479 ,-0.518        ,N
2004-02-17 05:02:39 ,-0.00217       ,     0.105185 ,        0.518 ,-0.547        ,N
2004-02-17 05:12:39 ,-0.002123      ,     0.105143 ,        0.51  ,-0.417        ,N
2004-02-17 05:22:39 ,-0.00253       ,     0.105719 ,        0.454 ,-0.491        ,N
2004-02-17 05:32:39 ,-0.001684      ,     0.105426 ,        0.562 ,-0.583        ,N
2004-02-17 05:42:39 ,-0.002121      ,     0.106672 ,        0.483 ,-0.461        ,N
2004-02-17 05:52:39 ,-0.001803      ,     0.107131 ,        0.557 ,-0.471        ,N
2004-02-17 06:02:39 ,-0.00156       ,     0.108234 ,        0.505 ,-0.503        ,N
2004-02-17 06:12:39 ,-0.002084      ,     0.106633 ,        0.544 ,-0.51         ,N
2004-02-17 06:22:39 ,-0.002019      ,     0.105733 ,        0.491 ,-0.486        ,N
2004-02-17 06:32:39 ,-0.001364      ,     0.107271 ,        0.554 ,-0.52         ,N
2004-02-17 06:42:39 ,-0.001624      ,     0.109258 ,        0.498 ,-0.53         ,N
2004-02-17 06:52:39 ,-0.002406      ,     0.106474 ,        0.505 ,-0.479        ,N
2004-02-17 07:02:39 ,-0.002152      ,     0.10977  ,        0.576 ,-0.522        ,N
2004-02-17 07:12:39 ,-0.001707      ,     0.112755 ,        0.54  ,-0.552        ,N
2004-02-17 07:22:39 ,-0.002074      ,     0.120271 ,        0.588 ,-0.581        ,N
2004-02-17 07:32:39 ,-0.001914      ,     0.166885 ,        0.776 ,-0.808        ,N
2004-02-17 07:42:39 ,-0.001823      ,     0.171752 ,        0.881 ,-0.869        ,N
2004-02-17 07:52:39 ,-0.00241       ,     0.173738 ,        0.879 ,-0.903        ,N
2004-02-17 08:02:39 ,-0.002024      ,     0.171767 ,        0.974 ,-0.786        ,N
2004-02-17 08:12:39 ,-0.001405      ,     0.169111 ,        0.847 ,-0.82         ,N
2004-02-17 08:22:39 ,-0.002006      ,     0.17368  ,        0.867 ,-0.828        ,N
2004-02-17 08:32:39 ,-0.001855      ,     0.168589 ,        0.869 ,-0.774        ,N
2004-02-17 08:42:39 ,-0.002476      ,     0.166847 ,        0.842 ,-0.82         ,N
2004-02-17 08:52:39 ,-0.002374      ,     0.172507 ,        0.776 ,-0.75         ,N
2004-02-17 09:02:39 ,-0.001905      ,     0.169814 ,        0.999 ,-0.723        ,N
2004-02-17 09:12:39 ,-0.002371      ,     0.16882  ,        0.857 ,-0.784        ,N
2004-02-17 09:22:39 ,-0.001768      ,     0.168484 ,        0.793 ,-0.776        ,N
2004-02-17 09:32:39 ,-0.001675      ,     0.169501 ,        0.767 ,-0.725        ,N
2004-02-17 09:42:39 ,-0.002148      ,     0.169922 ,        0.896 ,-0.803        ,N
2004-02-17 09:52:39 ,-0.002344      ,     0.165079 ,        0.854 ,-0.747        ,N
2004-02-17 10:02:39 ,-0.001939      ,     0.165516 ,        0.869 ,-0.723        ,N
2004-02-17 10:12:39 ,-0.001725      ,     0.165028 ,        0.854 ,-0.769        ,N
2004-02-17 10:22:39 ,-0.002041      ,     0.168089 ,        0.759 ,-0.74         ,N
2004-02-17 10:32:39 ,-0.002772      ,     0.164076 ,        0.845 ,-0.774        ,N
2004-02-17 10:42:39 ,-0.002164      ,     0.16515  ,        0.818 ,-0.745        ,N
2004-02-17 10:52:39 ,-0.002126      ,     0.164114 ,        0.825 ,-0.728        ,N
2004-02-17 11:02:39 ,-0.002124      ,     0.163823 ,        0.801 ,-0.774        ,N
2004-02-17 11:12:39 ,-0.002281      ,     0.1632   ,        0.769 ,-0.784        ,N
2004-02-17 11:22:39 ,-0.002597      ,     0.168459 ,        0.801 ,-0.833        ,N
2004-02-17 11:32:39 ,-0.002132      ,     0.16696  ,        0.847 ,-0.815        ,N
2004-02-17 11:42:39 ,-0.001575      ,     0.165631 ,        0.852 ,-0.759        ,N
2004-02-17 11:52:39 ,-0.002311      ,     0.164142 ,        0.842 ,-0.789        ,N
2004-02-17 12:02:39 ,-0.001921      ,     0.165239 ,        0.813 ,-0.869        ,N
2004-02-17 12:12:39 ,-0.002078      ,     0.166293 ,        0.864 ,-0.84         ,N
2004-02-17 12:22:39 ,-0.002244      ,     0.157535 ,        0.876 ,-0.737        ,N
2004-02-17 12:32:39 ,-0.001874      ,     0.162113 ,        0.789 ,-0.781        ,N
2004-02-17 12:42:39 ,-0.001712      ,     0.155817 ,        0.803 ,-0.723        ,N
2004-02-17 12:52:39 ,-0.002833      ,     0.156764 ,        0.879 ,-0.725        ,N
2004-02-17 13:02:39 ,-0.002073      ,     0.154163 ,        0.784 ,-0.754        ,N
2004-02-17 13:12:39 ,-0.001955      ,     0.155015 ,        0.854 ,-0.698        ,N
2004-02-17 13:22:39 ,-0.00162       ,     0.154791 ,        0.842 ,-0.703        ,N
2004-02-17 13:32:39 ,-0.002098      ,     0.145053 ,        0.771 ,-0.701        ,N
2004-02-17 13:42:39 ,-0.00146       ,     0.142505 ,        0.74  ,-0.706        ,N
2004-02-17 13:52:39 ,-0.001815      ,     0.148078 ,        0.793 ,-0.657        ,N
2004-02-17 14:02:39 ,-0.002041      ,     0.145257 ,        0.72  ,-0.837        ,N
2004-02-17 14:12:39 ,-0.001668      ,     0.143907 ,        0.715 ,-0.713        ,N
2004-02-17 14:22:39 ,-0.001695      ,     0.139717 ,        0.706 ,-0.684        ,N
2004-02-17 14:32:39 ,-0.002122      ,     0.139405 ,        0.671 ,-0.706        ,N
2004-02-17 14:42:39 ,-0.00169       ,     0.139753 ,        0.669 ,-0.706        ,N
2004-02-17 14:52:39 ,-0.001796      ,     0.14241  ,        0.703 ,-0.74         ,N
2004-02-17 15:02:39 ,-0.001987      ,     0.138554 ,        0.71  ,-0.781        ,N
2004-02-17 15:12:39 ,-0.002185      ,     0.140578 ,        0.715 ,-0.71         ,N
2004-02-17 15:22:39 ,-0.001387      ,     0.134471 ,        0.757 ,-0.676        ,N
2004-02-17 15:32:39 ,-0.002033      ,     0.140521 ,        0.693 ,-0.674        ,N
2004-02-17 15:42:39 ,-0.00176       ,     0.139543 ,        0.745 ,-0.696        ,N
2004-02-17 15:52:39 ,-0.001757      ,     0.135083 ,        0.701 ,-0.652        ,N
2004-02-17 16:02:39 ,-0.002526      ,     0.135635 ,        0.796 ,-0.691        ,N
2004-02-17 16:12:39 ,-0.001325      ,     0.134965 ,        0.796 ,-0.688        ,N
2004-02-17 16:22:39 ,-0.001871      ,     0.131884 ,        0.605 ,-0.854        ,N
2004-02-17 16:32:39 ,-0.001842      ,     0.128504 ,        0.686 ,-0.635        ,N
2004-02-17 16:42:39 ,-0.001769      ,     0.12588  ,        0.588 ,-0.676        ,N
2004-02-17 16:52:39 ,-0.00178       ,     0.125751 ,        0.703 ,-0.649        ,N
2004-02-17 17:02:39 ,-0.002105      ,     0.124343 ,        0.73  ,-0.72         ,N
2004-02-17 17:12:39 ,-0.001952      ,     0.122733 ,        0.64  ,-0.681        ,N
2004-02-17 17:22:39 ,-0.001862      ,     0.120498 ,        0.903 ,-0.662        ,N
2004-02-17 17:32:39 ,-0.002001      ,     0.116646 ,        0.671 ,-0.605        ,N
2004-02-17 17:42:39 ,-0.001382      ,     0.117915 ,        0.615 ,-0.833        ,N
2004-02-17 17:52:39 ,-0.002267      ,     0.112836 ,        0.618 ,-0.588        ,N
2004-02-17 18:02:39 ,-0.001683      ,     0.112479 ,        0.579 ,-0.583        ,N
2004-02-17 18:12:39 ,-0.001634      ,     0.111316 ,        0.645 ,-0.53         ,N
2004-02-17 18:22:39 ,-0.002172      ,     0.111096 ,        0.596 ,-0.603        ,N
2004-02-17 18:32:39 ,-0.001451      ,     0.110858 ,        0.603 ,-0.61         ,N
2004-02-17 18:42:39 ,-0.001373      ,     0.110163 ,        0.601 ,-0.623        ,N
2004-02-17 18:52:39 ,-0.001746      ,     0.110021 ,        0.549 ,-0.547        ,N
2004-02-17 19:02:39 ,-0.001216      ,     0.107    ,        0.544 ,-0.557        ,N
2004-02-17 19:12:39 ,-0.001424      ,     0.107275 ,        0.491 ,-0.537        ,N
2004-02-17 19:22:39 ,-0.002171      ,     0.107796 ,        0.591 ,-0.715        ,N
2004-02-17 19:32:39 ,-0.001983      ,     0.105718 ,        0.574 ,-0.513        ,N
2004-02-17 19:42:39 ,-0.001585      ,     0.103841 ,        0.522 ,-0.647        ,N
2004-02-17 19:52:39 ,-0.00153       ,     0.106779 ,        0.569 ,-0.649        ,N
2004-02-17 20:02:39 ,-0.001612      ,     0.105285 ,        0.53  ,-0.513        ,N
2004-02-17 20:12:39 ,-0.002259      ,     0.104222 ,        0.518 ,-0.491        ,N
2004-02-17 20:22:39 ,-0.00125       ,     0.103456 ,        0.483 ,-0.522        ,N
2004-02-17 20:32:39 ,-0.001978      ,     0.103012 ,        0.554 ,-0.488        ,N
2004-02-17 20:42:39 ,-0.0019        ,     0.099306 ,        0.483 ,-0.532        ,N
2004-02-17 20:52:39 ,-0.001654      ,     0.102758 ,        0.488 ,-0.542        ,N
2004-02-17 21:02:39 ,-0.001315      ,     0.101502 ,        0.615 ,-0.693        ,N
2004-02-17 21:12:39 ,-0.001916      ,     0.100483 ,        0.483 ,-0.483        ,N
2004-02-17 21:22:39 ,-0.001832      ,     0.099363 ,        0.4   ,-0.471        ,N
2004-02-17 21:32:39 ,-0.00206       ,     0.102586 ,        0.486 ,-0.535        ,N
2004-02-17 21:42:39 ,-0.001568      ,     0.1      ,        0.376 ,-0.542        ,N
2004-02-17 21:52:39 ,-0.001929      ,     0.102748 ,        0.474 ,-0.518        ,N
2004-02-17 22:02:39 ,-0.001972      ,     0.100773 ,        0.483 ,-0.469        ,N
2004-02-17 22:12:39 ,-0.001932      ,     0.100699 ,        0.481 ,-0.5          ,N
2004-02-17 22:22:39 ,-0.001691      ,     0.102112 ,        0.547 ,-0.52         ,N
2004-02-17 22:32:39 ,-0.001406      ,     0.102746 ,        0.52  ,-0.608        ,N
2004-02-17 22:42:39 ,-0.001724      ,     0.103233 ,        0.439 ,-0.53         ,N
2004-02-17 22:52:39 ,-0.001735      ,     0.104725 ,        0.466 ,-0.559        ,N
2004-02-17 23:02:39 ,-0.001967      ,     0.105442 ,        0.513 ,-0.535        ,N
2004-02-17 23:12:39 ,-0.001817      ,     0.10416  ,        0.557 ,-0.527        ,N
2004-02-17 23:22:39 ,-0.001558      ,     0.105118 ,        0.525 ,-0.547        ,N
2004-02-17 23:32:39 ,-0.001738      ,     0.103017 ,        0.632 ,-0.493        ,N
2004-02-17 23:42:39 ,-0.002063      ,     0.106134 ,        0.493 ,-0.586        ,N
2004-02-17 23:52:39 ,-0.001853      ,     0.105773 ,        0.498 ,-0.532        ,N
2004-02-18 00:02:39 ,-0.001683      ,     0.106232 ,        0.535 ,-0.486        ,N
2004-02-18 00:12:39 ,-0.002316      ,     0.106344 ,        0.486 ,-0.527        ,N
2004-02-18 00:22:39 ,-0.001263      ,     0.10593  ,        0.576 ,-0.486        ,N
2004-02-18 00:32:39 ,-0.002109      ,     0.108894 ,        0.481 ,-0.645        ,N
2004-02-18 00:42:39 ,-0.002089      ,     0.107406 ,        0.508 ,-0.537        ,N
2004-02-18 00:52:39 ,-0.001542      ,     0.108716 ,        0.554 ,-0.54         ,N
2004-02-18 01:02:39 ,-0.00232       ,     0.110179 ,        0.591 ,-0.461        ,N
2004-02-18 01:12:39 ,-0.002595      ,     0.109818 ,        0.498 ,-0.63         ,N
2004-02-18 01:22:39 ,-0.002251      ,     0.108537 ,        0.459 ,-0.508        ,N
2004-02-18 01:32:39 ,-0.001853      ,     0.109699 ,        0.481 ,-0.5          ,N
2004-02-18 01:42:39 ,-0.001722      ,     0.110202 ,        0.508 ,-0.505        ,N
2004-02-18 01:52:39 ,-0.002073      ,     0.108409 ,        0.535 ,-0.635        ,N
2004-02-18 02:02:39 ,-0.002814      ,     0.108751 ,        0.461 ,-0.542        ,N
2004-02-18 02:12:39 ,-0.001585      ,     0.109444 ,        0.471 ,-0.505        ,N
2004-02-18 02:22:39 ,-0.002318      ,     0.110201 ,        0.488 ,-0.535        ,N
2004-02-18 02:32:39 ,-0.001717      ,     0.110059 ,        0.532 ,-0.61         ,N
2004-02-18 02:42:39 ,-0.002133      ,     0.11047  ,        0.581 ,-0.537        ,N
2004-02-18 02:52:39 ,-0.001898      ,     0.111066 ,        0.564 ,-0.564        ,N
2004-02-18 03:02:39 ,-0.002031      ,     0.111793 ,        0.491 ,-0.527        ,N
2004-02-18 03:12:39 ,-0.001701      ,     0.113766 ,        0.618 ,-0.657        ,N
2004-02-18 03:22:39 ,-0.001571      ,     0.111202 ,        0.62  ,-0.542        ,N
2004-02-18 03:32:39 ,-0.002117      ,     0.112779 ,        0.576 ,-0.515        ,N
2004-02-18 03:42:39 ,-0.002171      ,     0.13759  ,        0.657 ,-0.613        ,N
2004-02-18 03:52:39 ,-0.002065      ,     0.137145 ,        0.627 ,-0.693        ,N
2004-02-18 04:02:39 ,-0.001623      ,     0.135816 ,        0.691 ,-0.737        ,N
2004-02-18 04:12:39 ,-0.001774      ,     0.141272 ,        0.625 ,-0.713        ,N
2004-02-18 04:22:39 ,-0.001969      ,     0.13923  ,        0.774 ,-0.596        ,N
2004-02-18 04:32:39 ,-0.002134      ,     0.141476 ,        0.652 ,-0.64         ,N
2004-02-18 04:42:39 ,-0.002247      ,     0.145444 ,        0.718 ,-0.789        ,N
2004-02-18 04:52:39 ,-0.00167       ,     0.142256 ,        0.635 ,-0.669        ,N
2004-02-18 05:02:39 ,-0.001876      ,     0.148473 ,        0.671 ,-0.693        ,N
2004-02-18 05:12:39 ,-0.001902      ,     0.147329 ,        0.72  ,-0.674        ,N
2004-02-18 05:22:39 ,-0.002075      ,     0.150193 ,        0.698 ,-0.693        ,N
2004-02-18 05:32:39 ,-0.001923      ,     0.152348 ,        0.71  ,-0.73         ,N
2004-02-18 05:42:39 ,-0.002055      ,     0.157961 ,        0.884 ,-0.671        ,N
2004-02-18 05:52:39 ,-0.001618      ,     0.156418 ,        0.818 ,-0.742        ,N
2004-02-18 06:02:39 ,-0.001283      ,     0.158546 ,        0.745 ,-0.769        ,N
2004-02-18 06:12:39 ,-0.001898      ,     0.161843 ,        0.752 ,-0.662        ,N
2004-02-18 06:22:39 ,-0.001768      ,     0.163239 ,        0.803 ,-0.781        ,N
2004-02-18 06:32:39 ,-0.002043      ,     0.161165 ,        0.95  ,-0.723        ,N
2004-02-18 06:42:39 ,-0.002098      ,     0.163847 ,        0.791 ,-0.706        ,N
2004-02-18 06:52:39 ,-0.002159      ,     0.164127 ,        0.75  ,-0.737        ,N
2004-02-18 07:02:39 ,-0.00171       ,     0.16522  ,        0.764 ,-0.771        ,N
2004-02-18 07:12:39 ,-0.002063      ,     0.166644 ,        0.879 ,-0.845        ,N
2004-02-18 07:22:39 ,-0.001356      ,     0.167653 ,        0.793 ,-0.811        ,N
2004-02-18 07:32:39 ,-0.001412      ,     0.166486 ,        0.901 ,-0.781        ,N
2004-02-18 07:42:39 ,-0.001423      ,     0.164212 ,        0.859 ,-0.713        ,N
2004-02-18 07:52:39 ,-0.001908      ,     0.170273 ,        0.818 ,-0.698        ,N
2004-02-18 08:02:39 ,-0.001303      ,     0.17362  ,        0.857 ,-0.837        ,N
2004-02-18 08:12:39 ,-0.001671      ,     0.172978 ,        0.737 ,-0.762        ,N
2004-02-18 08:22:39 ,-0.001952      ,     0.173283 ,        0.869 ,-0.796        ,N
2004-02-18 08:32:39 ,-0.002398      ,     0.168471 ,        0.771 ,-0.82         ,N
2004-02-18 08:42:39 ,-0.002489      ,     0.162906 ,        0.745 ,-0.735        ,N
2004-02-18 08:52:39 ,-0.001229      ,     0.161053 ,        0.752 ,-0.652        ,N
2004-02-18 09:02:39 ,-0.001825      ,     0.163241 ,        0.779 ,-0.73         ,N
2004-02-18 09:12:39 ,-0.002853      ,     0.165556 ,        0.715 ,-0.791        ,N
2004-02-18 09:22:39 ,-0.0016        ,     0.171369 ,        0.747 ,-0.811        ,N
2004-02-18 09:32:39 ,-0.001256      ,     0.161583 ,        0.706 ,-0.82         ,N
2004-02-18 09:42:39 ,-0.001876      ,     0.160475 ,        0.781 ,-0.776        ,N
2004-02-18 09:52:39 ,-0.001699      ,     0.162632 ,        0.786 ,-0.769        ,N
2004-02-18 10:02:39 ,-0.002242      ,     0.159655 ,        0.767 ,-0.82         ,N
2004-02-18 10:12:39 ,-0.001976      ,     0.165228 ,        0.752 ,-0.754        ,N
2004-02-18 10:22:39 ,-0.001032      ,     0.16352  ,        0.728 ,-0.75         ,N
2004-02-18 10:32:39 ,-0.002148      ,     0.161799 ,        0.732 ,-0.715        ,N
2004-02-18 10:42:39 ,-0.001972      ,     0.160132 ,        0.798 ,-0.801        ,N
2004-02-18 10:52:39 ,-0.001413      ,     0.153615 ,        0.789 ,-0.764        ,N
2004-02-18 11:02:39 ,-0.00223       ,     0.151167 ,        0.771 ,-0.75         ,N
2004-02-18 11:12:39 ,-0.001578      ,     0.149808 ,        0.815 ,-0.776        ,N
2004-02-18 11:22:39 ,-0.001617      ,     0.149326 ,        0.828 ,-0.815        ,N
2004-02-18 11:32:39 ,-0.002313      ,     0.149801 ,        0.747 ,-0.825        ,N
2004-02-18 11:42:39 ,-0.002267      ,     0.149846 ,        0.774 ,-0.798        ,N
2004-02-18 11:52:39 ,-0.001932      ,     0.167173 ,        0.808 ,-0.881        ,N
2004-02-18 12:02:39 ,-0.002055      ,     0.169987 ,        0.833 ,-0.891        ,N
2004-02-18 12:12:39 ,-0.002874      ,     0.160341 ,        0.806 ,-0.991        ,N
2004-02-18 12:22:39 ,-0.001913      ,     0.159417 ,        0.828 ,-0.84         ,N
2004-02-18 12:32:39 ,-0.001514      ,     0.159392 ,        0.784 ,-0.84         ,N
2004-02-18 12:42:39 ,-0.002479      ,     0.154352 ,        0.742 ,-0.828        ,N
2004-02-18 12:52:39 ,-0.001775      ,     0.150208 ,        0.715 ,-0.784        ,N
2004-02-18 13:02:39 ,-0.001797      ,     0.153777 ,        0.92  ,-0.815        ,N
2004-02-18 13:12:39 ,-0.002398      ,     0.155576 ,        0.725 ,-0.859        ,N
2004-02-18 13:22:39 ,-0.002322      ,     0.151882 ,        0.862 ,-0.852        ,N
2004-02-18 13:32:39 ,-0.001706      ,     0.150229 ,        0.742 ,-0.823        ,N
2004-02-18 13:42:39 ,-0.001893      ,     0.151966 ,        0.796 ,-0.762        ,N
2004-02-18 13:52:39 ,-0.002694      ,     0.15544  ,        0.933 ,-0.862        ,N
2004-02-18 14:02:39 ,-0.001788      ,     0.155915 ,        0.732 ,-0.771        ,N
2004-02-18 14:12:39 ,-0.002369      ,     0.155325 ,        0.854 ,-0.974        ,N
